EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,SW_VTH__km/s,ION_NP__#/cc,VX_(GSM)_(@_x_)_km/s,VY_(GSM)_(@_y_)_km/s,VZ_(GSM)_(@_z_)_km/s
2009-08-01T06:42:10.433Z,229.05,625.04,-420.15,-227.12,-116.95
2009-08-01T06:43:46.875Z,237.23,663.30,-414.57,-149.07,-184.25
2009-08-01T06:45:26.310Z,207.35,636.82,-418.68,-283.66,-101.06
2009-08-01T06:47:04.249Z,216.96,601.20,-416.76,-328.30,-818.35
2009-08-01T06:48:49.839Z,259.29,613.32,-413.68,-367.32,-988.07
2009-08-01T06:50:21.621Z,242.51,486.54,-408.27,-682.27,-157.67
2009-08-01T06:51:56.499Z,256.24,529.59,-414.15,-488.37,-109.86
2009-08-01T06:53:37.535Z,240.51,428.86,-422.40,-250.71,173.64
2009-08-01T06:55:10.882Z,231.94,498.46,-421.11,-304.96,-527.02
2009-08-01T06:56:48.822Z,229.87,504.13,-422.41,-299.76,-413.27
2009-08-01T06:58:26.761Z,250.10,541.01,-418.39,-309.57,-221.72
2009-08-01T07:00:10.820Z,226.30,466.66,-420.79,-315.14,-715.67
2009-08-01T07:01:42.638Z,228.89,437.25,-420.35,-305.44,-910.46
2009-08-01T07:03:20.576Z,233.78,443.71,-419.76,-295.55,-846.16
2009-08-01T07:05:07.697Z,255.62,504.89,-421.33,-335.46,-632.89
2009-08-01T07:06:37.984Z,235.43,506.37,-418.22,-363.78,-742.00
2009-08-01T07:08:15.921Z,235.00,522.92,-426.74,-238.06,-554.66
2009-08-01T07:09:52.332Z,227.45,501.58,-418.03,-301.29,-874.54
2009-08-01T07:11:30.271Z,223.59,531.32,-418.78,-291.90,-925.69
2009-08-01T07:13:06.677Z,238.93,520.72,-417.53,-304.46,-903.40
2009-08-01T07:14:46.148Z,234.70,503.21,-418.02,-293.05,-743.37
2009-08-01T07:16:24.087Z,224.16,519.69,-416.27,-285.04,-785.02
2009-08-01T07:18:02.025Z,233.69,465.48,-419.59,-264.14,-494.31
2009-08-01T07:19:39.964Z,231.06,448.20,-417.47,-329.23,-444.76
2009-08-01T07:21:27.085Z,246.77,514.21,-419.28,-360.19,820.50
2009-08-01T07:22:58.902Z,223.42,424.82,-418.56,-285.15,-359.33
2009-08-01T07:24:33.781Z,232.00,465.39,-417.91,-296.09,-368.67
2009-08-01T07:26:10.189Z,231.37,464.58,-417.20,-346.18,-469.34
2009-08-01T07:27:49.658Z,228.88,479.81,-416.76,-313.04,405.27
2009-08-01T07:29:34.531Z,199.40,644.22,-415.88,-216.39,-335.48
2009-08-01T07:31:11.656Z,220.37,526.61,-417.35,-216.40,-335.47
2009-08-01T07:32:48.064Z,216.83,604.48,-414.81,-277.98,-981.15
2009-08-01T07:34:26.003Z,220.66,590.74,-415.22,-237.58,-758.31
2009-08-01T07:36:03.943Z,220.34,539.62,-415.07,-288.22,-653.37
2009-08-01T07:37:44.941Z,244.12,550.05,-413.17,-259.04,-103.17
2009-08-01T07:40:53.167Z,226.48,585.34,-418.30,-304.44,-325.32
2009-08-01T07:42:29.576Z,221.45,622.24,-417.13,-321.10,-559.65
2009-08-01T07:44:07.515Z,226.50,565.97,-415.39,-309.83,-425.05
2009-08-01T07:45:51.576Z,221.63,600.92,-416.48,-328.84,-560.50
2009-08-01T07:47:23.392Z,217.70,606.13,-416.28,-313.35,-271.16
2009-08-01T07:49:07.453Z,204.14,551.50,-414.45,-281.32,-417.10
2009-08-01T07:50:45.392Z,213.52,595.97,-416.68,-319.19,-387.91
2009-08-01T07:52:23.330Z,201.71,580.37,-415.72,-306.21,-413.53
2009-08-01T07:54:05.861Z,234.24,581.61,-415.19,-310.67,-578.02
2009-08-01T07:55:36.146Z,226.61,653.26,-417.13,-361.90,-514.55
2009-08-01T07:57:11.025Z,224.22,701.53,-417.74,-361.58,-431.79
2009-08-01T07:58:48.964Z,212.80,613.61,-415.54,-335.68,-524.41
2009-08-01T08:00:33.025Z,211.06,601.19,-414.79,-293.83,-684.29
2009-08-01T08:02:10.962Z,212.10,656.20,-415.26,-355.79,-730.32
2009-08-01T08:03:48.902Z,224.62,709.63,-415.99,-389.24,-601.09
2009-08-01T08:05:26.839Z,220.42,695.76,-415.30,-328.24,-676.12
2009-08-01T08:07:00.189Z,231.89,643.87,-417.71,-247.91,-236.98
2009-08-01T08:08:42.718Z,216.35,817.01,-419.45,-370.68,-601.47
2009-08-01T08:10:22.189Z,243.39,829.67,-419.89,-356.34,-424.78
2009-08-01T08:11:54.005Z,215.73,809.41,-420.41,-361.63,-455.75
2009-08-01T08:13:28.884Z,216.45,764.88,-420.86,-357.70,-422.20
2009-08-01T08:15:06.822Z,221.24,811.22,-418.90,-341.95,-204.11
2009-08-01T08:16:43.230Z,221.46,734.10,-418.57,-332.64,-565.33
2009-08-01T08:18:21.169Z,217.98,683.59,-418.37,-313.82,-729.10
2009-08-01T08:20:00.640Z,225.81,735.57,-419.80,-342.73,-456.63
2009-08-01T08:21:38.578Z,222.80,707.98,-419.91,-302.18,-394.61
2009-08-01T08:23:16.517Z,245.39,723.24,-419.42,-324.10,-806.64
2009-08-01T08:24:54.455Z,246.95,713.66,-419.22,-304.94,-573.67
2009-08-01T08:26:41.576Z,267.13,738.37,-419.08,-347.94,-671.38
2009-08-01T08:28:11.863Z,241.15,694.27,-418.51,-322.68,-672.28
2009-08-01T08:29:46.742Z,257.22,723.34,-417.02,-314.18,-511.50
2009-08-01T08:31:24.681Z,253.15,704.77,-416.48,-289.11,-396.83
2009-08-01T08:33:02.619Z,250.61,724.33,-415.46,-292.44,-379.49
2009-08-01T08:34:48.210Z,245.17,712.24,-419.67,-296.71,-312.34
2009-08-01T08:36:18.496Z,257.99,754.62,-417.41,-304.41,-208.41
2009-08-01T08:37:54.906Z,237.50,722.70,-417.30,-283.62,-523.85
2009-08-01T08:39:32.845Z,246.45,744.12,-417.92,-284.12,-293.30
2009-08-01T08:41:09.251Z,241.52,777.48,-416.91,-281.23,753.54
2009-08-01T08:42:57.904Z,265.12,805.76,-416.39,-278.10,-295.44
2009-08-01T08:44:28.189Z,238.27,791.22,-416.32,-278.74,-307.08
2009-08-01T08:46:03.068Z,239.89,799.08,-416.59,-282.03,-314.91
2009-08-01T08:47:39.478Z,241.37,783.99,-414.33,-228.91,-318.02
2009-08-01T08:49:25.068Z,246.89,799.76,-414.75,-250.78,-329.89
2009-08-01T08:51:03.005Z,246.06,832.46,-415.19,-274.99,-484.17
2009-08-01T08:52:40.945Z,242.28,789.89,-414.27,-274.21,-546.64
2009-08-01T08:54:18.882Z,241.27,779.31,-414.26,-282.09,-402.06
2009-08-01T08:55:56.822Z,236.70,758.64,-414.84,-240.76,-190.49
2009-08-01T08:57:34.761Z,225.46,780.34,-413.96,-279.96,-244.80
2009-08-01T08:59:17.292Z,260.18,772.81,-417.78,-309.07,-123.24
2009-08-01T09:00:47.580Z,241.79,772.37,-416.34,-300.93,-300.97
2009-08-01T09:02:22.457Z,245.51,737.11,-414.47,-306.12,-846.88
2009-08-01T09:04:06.517Z,247.69,760.31,-415.76,-293.33,-457.09
2009-08-01T09:05:44.455Z,245.57,737.31,-415.86,-319.74,-654.65
2009-08-01T09:07:16.273Z,242.67,725.78,-414.66,-305.29,-621.15
2009-08-01T09:09:00.332Z,244.83,692.99,-416.17,-325.11,-422.80
2009-08-01T09:10:32.152Z,240.13,774.09,-416.18,-307.07,-212.48
2009-08-01T09:12:16.210Z,241.29,769.78,-415.93,-290.62,-171.50
2009-08-01T09:13:54.148Z,238.53,798.95,-419.06,-317.37,-568.84
2009-08-01T09:15:36.679Z,277.89,816.17,-418.06,-331.45,126.12
2009-08-01T09:17:08.496Z,252.30,799.92,-417.52,-314.52,-456.47
2009-08-01T09:18:44.906Z,260.08,807.78,-420.92,-324.21,144.68
2009-08-01T09:20:21.316Z,256.48,811.70,-418.61,-334.92,-890.37
2009-08-01T09:22:00.785Z,264.93,756.48,-421.85,-320.45,-466.88
2009-08-01T09:23:35.660Z,265.30,592.40,-415.26,-286.85,-619.52
2009-08-01T09:25:19.722Z,269.91,652.82,-414.82,-271.29,-894.88
2009-08-01T09:26:51.539Z,267.64,634.73,-414.11,-314.16,-116.83
2009-08-01T09:28:26.417Z,258.79,644.26,-415.95,-310.33,-100.30
2009-08-01T09:30:04.355Z,284.60,651.97,-416.27,-299.09,-174.51
2009-08-01T09:31:52.292Z,283.49,600.15,-414.20,-280.81,-163.03
2009-08-01T09:33:23.296Z,276.23,594.32,-415.00,-285.91,-185.47
2009-08-01T09:34:58.171Z,262.52,592.89,-415.64,-317.72,-154.40
2009-08-01T09:36:36.113Z,277.34,580.80,-414.22,-260.31,-123.84
2009-08-01T09:38:14.050Z,280.03,620.16,-413.12,-265.97,-125.60
2009-08-01T09:39:50.457Z,267.93,593.38,-406.09,-281.45,-101.94
2009-08-01T09:41:36.050Z,271.90,434.66,-414.75,-300.10,-146.39
2009-08-01T09:43:07.867Z,275.52,562.50,-412.44,-281.72,-706.15
2009-08-01T09:44:51.929Z,276.23,539.08,-411.78,-282.15,-942.79
2009-08-01T09:46:28.335Z,265.47,497.90,-409.71,-274.02,-100.74
2009-08-01T09:48:10.867Z,283.02,503.26,-406.37,-245.81,-118.48
2009-08-01T09:49:47.273Z,298.85,502.02,-407.61,-331.18,-569.32
2009-08-01T09:51:22.152Z,289.07,453.87,-410.25,-232.91,-150.82
2009-08-01T09:53:00.089Z,263.88,530.02,-411.00,-276.69,-102.41
2009-08-01T09:54:38.031Z,270.57,500.27,-411.30,-250.98,-108.52
2009-08-01T09:56:15.968Z,270.82,532.53,-410.51,-232.90,-884.52
2009-08-01T09:57:53.906Z,285.62,577.54,-409.97,-268.89,-194.92
2009-08-01T09:59:36.437Z,253.53,501.51,-418.22,-226.35,472.00
2009-08-01T10:01:08.257Z,257.77,524.19,-418.97,-237.95,553.56
2009-08-01T10:02:41.777Z,246.27,518.45,-411.40,-237.82,-962.01
2009-08-01T10:04:30.257Z,275.23,476.25,-413.09,-199.20,-853.58
2009-08-01T10:06:00.542Z,250.81,486.69,-412.38,-208.80,-874.32
2009-08-01T10:07:41.539Z,244.31,462.77,-412.10,-207.97,-988.28
2009-08-01T10:09:19.656Z,229.34,444.53,-413.17,-212.62,-903.14
2009-08-01T10:10:57.417Z,242.69,495.29,-411.62,-238.25,-668.23
2009-08-01T10:12:36.886Z,264.72,584.02,-413.06,-251.95,-563.19
2009-08-01T10:14:14.828Z,257.46,584.15,-414.26,-260.91,-113.53
2009-08-01T10:15:43.761Z,294.31,703.46,-411.96,-306.88,-500.44
2009-08-01T10:17:30.703Z,279.38,643.04,-412.69,-327.03,-313.50
2009-08-01T10:19:02.523Z,317.13,682.09,-416.41,-257.22,503.81
2009-08-01T10:20:48.113Z,299.92,592.72,-419.14,-152.25,-536.71
2009-08-01T10:22:17.046Z,271.12,560.80,-414.00,-140.31,-590.43
2009-08-01T10:23:58.042Z,258.93,491.48,-412.94,-160.88,-105.73
2009-08-01T10:25:40.398Z,356.86,722.94,-422.81,-498.06,-865.08
2009-08-01T10:27:12.394Z,366.00,746.88,-421.68,-199.33,-231.72
2009-08-01T10:28:50.156Z,351.06,763.35,-422.72,-165.82,-326.75
2009-08-01T10:30:28.273Z,359.45,723.41,-425.49,-113.38,148.78
2009-08-01T10:32:06.210Z,374.88,674.65,-420.89,-113.49,-284.42
2009-08-01T10:33:43.972Z,371.21,721.24,-420.10,-131.45,-581.88
2009-08-01T10:35:21.914Z,358.46,678.54,-417.94,-143.99,-783.55
2009-08-01T10:37:07.675Z,402.97,711.04,-418.26,-194.36,-949.04
2009-08-01T10:38:40.847Z,396.02,685.10,-417.62,-828.94,-175.32
2009-08-01T10:40:15.730Z,386.71,648.91,-422.25,-138.99,-563.66
2009-08-01T10:41:53.667Z,357.74,563.84,-420.33,-110.31,888.69
2009-08-01T10:43:31.640Z,386.17,610.07,-419.63,-110.23,109.38
2009-08-01T10:45:08.191Z,386.18,626.65,-418.50,-111.63,-759.48
2009-08-01T10:46:44.425Z,369.04,598.03,-419.81,-116.94,-664.64
2009-08-01T10:48:19.300Z,383.72,674.27,-416.43,-174.71,-715.58
2009-08-01T10:50:00.335Z,365.56,627.91,-417.53,-158.92,-525.49
2009-08-01T10:51:38.238Z,416.07,678.09,-421.93,-161.02,260.09
2009-08-01T10:53:23.828Z,428.26,660.36,-420.93,-178.18,590.32
2009-08-01T10:54:55.820Z,389.32,624.04,-424.38,-173.32,520.68
2009-08-01T10:56:32.023Z,373.41,659.06,-424.43,-186.35,406.86
2009-08-01T10:58:09.996Z,358.42,642.83,-425.68,-197.44,294.89
2009-08-01T10:59:47.898Z,349.72,620.44,-423.66,-206.76,409.22
2009-08-01T11:01:25.875Z,356.77,617.41,-421.78,-197.80,265.54
2009-08-01T11:03:03.777Z,375.04,596.07,-421.10,-119.89,478.74
2009-08-01T11:04:41.925Z,443.66,675.50,-419.38,-100.01,-373.20
2009-08-01T11:06:19.726Z,443.48,731.72,-419.23,-357.76,-790.42
2009-08-01T11:07:57.664Z,421.25,626.94,-418.14,-924.31,-245.00
2009-08-01T11:09:43.249Z,480.37,684.79,-412.67,-589.10,-103.63
2009-08-01T11:11:16.566Z,414.29,656.89,-422.07,-192.66,-442.59
2009-08-01T11:12:51.480Z,421.53,444.76,-428.19,-800.77,-444.25
2009-08-01T11:14:26.355Z,473.07,582.50,-408.73,580.58,-245.76
2009-08-01T11:16:13.480Z,476.95,645.04,-409.65,423.15,-248.43
2009-08-01T11:17:42.234Z,475.82,652.52,-407.87,656.94,-318.80
2009-08-01T11:19:23.238Z,444.91,608.40,-414.28,848.44,-240.18
2009-08-01T11:20:58.113Z,460.86,612.75,-408.75,221.85,-255.70
2009-08-01T11:22:36.050Z,462.40,639.75,-404.44,-402.81,-339.80
2009-08-01T11:24:13.988Z,441.95,646.47,-410.00,-318.01,-287.43
2009-08-01T11:26:01.113Z,467.27,648.80,-404.11,-719.05,-357.52
2009-08-01T11:27:35.988Z,438.43,594.10,-411.98,369.59,-212.33
2009-08-01T11:29:10.871Z,460.29,618.83,-412.59,-102.34,-310.39
2009-08-01T11:30:48.949Z,480.93,662.48,-416.86,-101.31,-282.55
2009-08-01T11:32:23.683Z,424.39,597.49,-409.90,283.41,-319.44
2009-08-01T11:34:01.621Z,375.27,542.27,-410.86,-846.31,-280.29
2009-08-01T11:35:39.562Z,397.29,536.19,-409.30,-447.71,-278.43
2009-08-01T11:37:14.441Z,403.31,558.14,-410.41,-312.07,-298.33
2009-08-01T11:38:52.378Z,404.22,547.47,-409.34,-629.67,-264.68
2009-08-01T11:40:30.316Z,421.26,545.62,-410.72,-758.66,-298.66
2009-08-01T11:42:17.441Z,410.95,554.16,-406.61,-127.27,-266.20
2009-08-01T11:43:49.257Z,386.50,590.48,-406.20,-820.88,-258.65
2009-08-01T11:45:24.136Z,404.48,568.92,-403.40,-485.31,-280.80
2009-08-01T11:47:02.074Z,456.92,588.37,-408.37,137.09,-144.11
2009-08-01T11:50:22.679Z,460.54,545.77,-403.55,-976.88,-247.00
2009-08-01T11:51:55.890Z,433.92,605.54,-404.83,-291.53,-239.37
2009-08-01T11:53:43.011Z,396.77,440.45,-415.89,-123.20,-110.25
2009-08-01T11:55:14.832Z,426.44,508.29,-410.76,-485.69,-151.16
2009-08-01T11:56:52.910Z,370.25,477.80,-413.81,-149.60,-178.44
2009-08-01T11:58:36.828Z,419.58,465.92,-404.16,-122.52,-259.12
2009-08-01T12:00:08.648Z,415.88,467.57,-408.08,-142.30,-258.41
2009-08-01T12:01:43.523Z,436.92,490.88,-409.28,-151.39,-221.42
2009-08-01T12:03:24.664Z,416.04,487.77,-414.92,-101.87,-135.00
2009-08-01T12:05:02.464Z,401.30,448.04,-417.32,-820.16,-144.43
2009-08-01T12:06:40.402Z,386.70,401.65,-414.54,-115.88,-777.07
2009-08-01T12:08:18.339Z,388.93,398.75,-414.19,-100.59,-725.29
2009-08-01T12:09:56.281Z,362.38,402.35,-413.79,-345.65,-995.54
2009-08-01T12:11:34.218Z,321.01,397.97,-414.20,-544.35,-919.29
2009-08-01T12:13:12.160Z,319.26,421.18,-415.41,-140.73,-117.23
2009-08-01T12:14:57.886Z,344.36,395.22,-412.12,-138.43,-109.96
2009-08-01T12:16:31.093Z,311.54,434.58,-416.54,-155.04,-149.45
2009-08-01T12:18:05.972Z,304.43,395.81,-414.07,-940.04,-106.73
2009-08-01T12:19:40.886Z,336.46,375.38,-413.08,-106.06,-102.19
2009-08-01T12:21:18.789Z,412.49,466.24,-406.61,-102.75,-256.56
2009-08-01T12:22:59.792Z,362.62,406.28,-416.30,-164.30,-131.92
2009-08-01T12:24:37.730Z,334.49,395.70,-414.89,-180.40,-100.33
2009-08-01T12:26:12.570Z,367.08,422.68,-414.11,-163.26,-950.81
2009-08-01T12:27:53.570Z,361.64,413.20,-414.92,-176.08,-665.33
2009-08-01T12:29:28.488Z,334.01,397.37,-416.52,-132.62,-118.75
2009-08-01T12:31:14.074Z,361.57,391.99,-411.42,-725.95,-213.22
2009-08-01T12:32:44.328Z,530.67,531.24,-422.80,-136.46,231.49
2009-08-01T12:34:22.265Z,456.49,543.78,-432.78,-139.96,11.02
2009-08-01T12:36:00.382Z,393.16,391.52,-421.65,-502.52,-989.29
2009-08-01T12:37:38.179Z,473.80,452.52,-418.94,635.02,-191.68
2009-08-01T12:39:13.812Z,785.62,669.39,-426.89,12.91,-186.60
2009-08-01T12:40:57.117Z,318.84,389.85,-427.09,-507.69,-400.26
2009-08-01T12:42:28.933Z,438.11,489.98,-411.01,-101.93,-170.61
2009-08-01T12:44:06.875Z,391.70,425.45,-411.64,-262.10,-181.07
2009-08-01T12:45:44.847Z,428.36,465.07,-410.69,970.57,-166.51
2009-08-01T12:47:31.933Z,463.45,467.76,-407.62,-251.68,-164.33
2009-08-01T12:49:08.484Z,430.36,487.43,-405.89,-262.62,-160.81
2009-08-01T12:50:43.218Z,437.42,478.71,-406.84,-369.65,-101.69
2009-08-01T12:52:21.156Z,441.78,482.24,-406.79,-224.25,-103.80
2009-08-01T12:53:59.097Z,438.18,496.37,-403.91,522.20,-100.39
2009-08-01T12:55:34.117Z,441.72,494.99,-406.11,-326.63,-171.12
2009-08-01T12:57:13.445Z,431.34,497.94,-405.59,-435.49,-993.43
2009-08-01T12:58:49.851Z,425.08,482.12,-407.18,-415.32,-152.42
2009-08-01T13:00:27.933Z,420.87,479.95,-406.99,-635.90,-157.26
2009-08-01T13:02:07.261Z,405.44,480.99,-406.74,-271.17,-140.06
2009-08-01T13:03:48.261Z,419.09,437.17,-407.89,-564.76,-123.99
2009-08-01T13:05:18.550Z,377.39,417.33,-401.18,-338.92,-159.51
2009-08-01T13:06:59.687Z,374.63,414.10,-400.94,388.65,-157.83
2009-08-01T13:08:37.484Z,374.46,437.09,-399.83,342.95,-163.33
2009-08-01T13:10:15.566Z,355.71,412.00,-400.57,337.92,-153.19
2009-08-01T13:11:53.503Z,382.76,427.63,-400.29,-351.19,-180.85
2009-08-01T13:13:32.832Z,356.24,410.20,-407.58,620.76,-150.62
2009-08-01T13:15:07.679Z,376.10,384.96,-397.42,356.80,-163.40
2009-08-01T13:16:47.179Z,361.93,383.30,-397.37,553.36,-141.65
2009-08-01T13:18:25.117Z,367.25,418.61,-398.40,498.20,-185.69
2009-08-01T13:20:07.652Z,403.51,420.35,-401.75,569.82,-179.45
2009-08-01T13:21:45.589Z,437.60,416.82,-400.28,928.56,-226.76
2009-08-01T13:23:20.468Z,432.67,419.23,-401.33,750.50,-205.26
2009-08-01T13:24:58.406Z,407.49,405.14,-403.42,456.43,-197.11
2009-08-01T13:26:36.343Z,403.75,409.71,-403.93,451.07,-155.89
2009-08-01T13:28:14.285Z,386.47,392.75,-404.07,-185.59,-230.26
2009-08-01T13:29:52.222Z,415.20,378.98,-404.07,598.51,-157.71
2009-08-01T13:31:30.160Z,378.31,394.39,-402.44,-628.51,-217.98
2009-08-01T13:33:06.710Z,354.32,360.92,-405.27,-601.49,-125.55
2009-08-01T13:34:46.039Z,412.19,358.89,-407.13,-105.50,-160.42
2009-08-01T13:36:27.039Z,382.25,357.87,-408.86,-506.94,-836.62
2009-08-01T13:37:57.468Z,365.18,330.64,-404.64,-429.54,-116.74
2009-08-01T13:39:39.855Z,349.31,303.86,-406.30,-571.26,-141.88
2009-08-01T13:41:17.796Z,384.12,376.67,-408.08,227.92,-135.26
2009-08-01T13:42:55.734Z,373.76,312.23,-410.13,-758.37,-105.63
2009-08-01T13:44:33.671Z,430.43,396.30,-412.09,-149.72,-731.67
2009-08-01T13:46:05.492Z,416.11,424.50,-410.91,151.69,-953.91
2009-08-01T13:47:43.429Z,413.27,382.22,-406.81,-465.15,-152.63
2009-08-01T13:49:27.488Z,382.42,369.08,-405.78,423.64,-883.09
2009-08-01T13:51:04.039Z,360.26,370.73,-402.76,769.87,-161.16
2009-08-01T13:52:46.429Z,384.52,400.54,-401.07,445.77,-137.79
2009-08-01T13:54:24.367Z,385.29,419.51,-401.40,280.59,-203.88
2009-08-01T13:55:57.714Z,371.35,427.67,-395.83,262.95,-181.17
2009-08-01T13:57:34.265Z,329.27,356.23,-395.25,702.70,-142.97
2009-08-01T13:59:13.730Z,337.25,352.74,-402.47,281.36,-175.11
2009-08-01T14:00:51.671Z,366.79,388.71,-398.01,-397.71,-181.96
2009-08-01T14:02:29.609Z,351.33,373.51,-397.84,-530.67,-176.27
2009-08-01T14:04:07.546Z,338.36,351.67,-401.71,-489.52,-192.83
2009-08-01T14:05:45.488Z,332.57,336.52,-400.96,108.34,-149.69
2009-08-01T14:07:23.285Z,318.23,306.56,-396.81,777.14,-128.97
2009-08-01T14:09:05.820Z,340.04,333.41,-399.24,354.42,-166.17
2009-08-01T14:10:39.304Z,332.72,326.02,-400.42,-520.87,-152.37
2009-08-01T14:12:15.574Z,332.66,359.16,-405.58,471.80,-846.87
2009-08-01T14:13:53.511Z,361.81,370.25,-402.88,547.63,-135.82
2009-08-01T14:15:29.917Z,342.32,359.85,-401.47,664.71,-197.99
2009-08-01T14:17:09.390Z,395.98,437.58,-400.04,786.13,-220.75
2009-08-01T14:18:47.328Z,366.15,420.94,-401.99,646.38,-185.58
2009-08-01T14:20:25.269Z,361.27,389.45,-403.52,962.22,-165.35
2009-08-01T14:22:03.207Z,349.50,387.57,-403.40,818.90,-161.03
2009-08-01T14:23:39.753Z,424.85,407.02,-407.12,-630.80,-108.52
2009-08-01T14:25:22.144Z,438.34,434.19,-406.48,-140.03,-943.38
2009-08-01T14:26:58.730Z,455.97,427.71,-409.49,372.30,-125.16
2009-08-01T14:28:38.023Z,409.95,457.50,-410.86,-133.73,-454.39
2009-08-01T14:30:05.390Z,417.88,406.97,-407.92,-128.85,-157.21
2009-08-01T14:31:49.449Z,432.39,399.50,-406.96,-136.88,-140.40
2009-08-01T14:33:26.156Z,424.68,411.97,-410.43,-168.69,-880.08
2009-08-01T14:35:03.429Z,421.92,407.19,-407.73,-596.66,-133.12
2009-08-01T14:36:41.703Z,416.85,391.61,-406.35,-637.44,-241.68
2009-08-01T14:38:16.617Z,425.90,398.69,-408.88,-149.25,-956.54
2009-08-01T14:39:54.554Z,411.63,382.42,-406.85,-142.26,-682.89
2009-08-01T14:41:38.472Z,414.12,385.72,-404.81,-143.70,-465.39
2009-08-01T14:43:13.492Z,414.90,385.53,-406.27,-128.56,-556.09
2009-08-01T14:44:48.371Z,425.96,400.04,-404.65,-154.02,-848.74
2009-08-01T14:46:26.273Z,441.54,422.26,-409.30,-166.02,-186.66
2009-08-01T14:48:05.773Z,411.79,400.08,-409.19,-126.52,-122.50
2009-08-01T14:49:42.187Z,443.20,414.41,-409.42,-164.58,-131.71
2009-08-01T14:51:20.125Z,407.26,399.69,-408.35,-145.60,-699.72
2009-08-01T14:52:58.062Z,430.23,413.83,-406.07,-152.74,-984.36
2009-08-01T14:54:36.000Z,420.28,397.73,-407.04,-141.45,-833.87
2009-08-01T14:56:13.941Z,409.68,394.22,-404.81,-113.36,-820.16
2009-08-01T14:57:57.859Z,405.83,409.33,-407.31,-128.31,-847.00
2009-08-01T14:59:32.839Z,409.29,388.24,-406.69,-609.66,-243.90
2009-08-01T15:01:07.718Z,414.03,390.44,-406.06,-102.49,-126.01
2009-08-01T15:02:45.726Z,426.84,385.75,-407.34,-671.99,-306.75
2009-08-01T15:04:22.808Z,405.15,418.19,-402.98,-562.55,-582.46
2009-08-01T15:06:01.570Z,449.67,404.64,-402.77,-704.71,-140.56
2009-08-01T15:07:38.613Z,413.24,430.26,-404.02,-175.09,-129.85
2009-08-01T15:09:19.007Z,448.97,395.88,-407.28,-146.03,-117.88
2009-08-01T15:10:58.339Z,450.42,415.67,-409.68,-657.64,-778.49
2009-08-01T15:12:33.359Z,448.60,395.19,-406.31,-298.77,-731.17
2009-08-01T15:14:17.277Z,429.77,422.41,-402.19,485.69,-889.78
2009-08-01T15:15:50.585Z,417.08,465.19,-395.03,830.76,-182.12
2009-08-01T15:17:26.996Z,449.16,440.77,-395.26,546.49,-159.92
2009-08-01T15:19:04.933Z,443.72,458.76,-399.64,831.22,-112.78
2009-08-01T15:20:45.933Z,452.67,416.88,-399.65,708.22,-537.04
2009-08-01T15:22:23.871Z,421.45,405.39,-404.14,843.22,-782.77
2009-08-01T15:24:01.808Z,442.61,391.38,-405.05,202.64,-100.30
2009-08-01T15:25:38.355Z,477.50,467.15,-407.23,901.88,-750.53
2009-08-01T15:27:16.292Z,439.96,378.86,-404.10,892.26,-135.86
2009-08-01T15:28:51.066Z,430.10,382.02,-404.98,566.76,-121.50
2009-08-01T15:30:35.089Z,510.73,442.28,-409.90,-224.19,-142.94
2009-08-01T15:32:08.437Z,531.56,474.80,-411.01,798.96,-107.79
2009-08-01T15:33:43.316Z,521.03,463.95,-410.75,-431.14,-677.82
2009-08-01T15:35:21.253Z,508.53,453.73,-410.81,331.82,-100.32
2009-08-01T15:36:56.164Z,505.28,455.04,-413.91,139.28,-594.93
2009-08-01T15:38:43.253Z,538.25,444.99,-412.46,169.54,-114.29
2009-08-01T15:40:12.007Z,476.60,423.76,-407.41,945.47,-115.40
2009-08-01T15:41:59.128Z,537.71,451.90,-413.00,402.01,-121.44
2009-08-01T15:43:30.945Z,508.18,467.37,-414.36,278.46,-847.04
2009-08-01T15:45:08.882Z,459.70,435.22,-414.25,251.18,-118.03
2009-08-01T15:46:52.941Z,462.33,424.83,-407.12,700.55,-163.05
2009-08-01T15:48:30.874Z,453.96,439.35,-408.67,516.38,-142.49
2009-08-01T15:50:05.753Z,466.09,424.14,-408.49,10.91,-120.08
2009-08-01T15:51:37.570Z,461.68,455.50,-411.37,185.43,-163.35
2009-08-01T15:53:21.632Z,486.16,452.03,-410.84,233.28,-143.80
2009-08-01T15:54:59.570Z,473.84,437.50,-409.37,332.30,-135.55
2009-08-01T15:56:37.507Z,476.03,438.04,-412.31,357.55,-177.60
2009-08-01T15:58:12.386Z,504.47,462.57,-414.97,-172.40,-153.84
2009-08-01T15:59:50.324Z,499.93,472.94,-414.01,-288.05,-124.01
2009-08-01T16:01:28.257Z,468.59,439.03,-410.86,766.56,-112.98
2009-08-01T16:03:12.320Z,491.61,444.87,-410.08,495.10,-137.92
2009-08-01T16:04:44.136Z,467.56,431.09,-409.14,209.41,-174.41
2009-08-01T16:06:19.011Z,476.09,424.69,-407.33,923.11,-153.11
2009-08-01T16:08:03.070Z,486.64,432.78,-407.68,681.18,-169.96
2009-08-01T16:09:34.890Z,480.84,438.53,-405.44,303.89,-142.57
2009-08-01T16:11:18.949Z,465.27,421.48,-407.10,722.22,-178.08
2009-08-01T16:12:56.886Z,450.81,413.54,-406.32,973.45,-172.60
